,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
0,0,0,1588.0,1511.0000000000002,0
1,1,1,259.00000000000017,920.0000000000005,120
2,2,2,127.00000000000024,1829.0,120
3,3,3,586.0000000000002,1202.0000000000002,120
4,4,4,241.00000000000023,50.000000000000455,120
5,5,5,355.00000000000017,1262.0000000000002,120
6,6,6,208.00000000000023,1400.0000000000002,120
7,7,7,538.0000000000001,1556.0000000000002,120
8,8,8,616.0000000000002,1445.0000000000002,120
9,9,9,589.0000000000002,1235.0000000000002,120
10,10,10,796.0000000000003,1310.0000000000002,120
11,11,11,835.0,1298.0000000000002,120
12,12,12,922.0,338.0000000000004,120
13,13,13,952.0,260.0000000000004,120
14,14,14,1102.0,1034.0000000000002,120
15,15,15,1405.0,1043.0000000000002,120
16,16,16,1402.0,875.0000000000005,120
17,17,17,1564.0,1322.0000000000005,120
18,18,18,2452.0,1298.0000000000002,120
19,19,19,115.00000000000024,227.00000000000043,240
20,20,20,556.0000000000001,1868.0,240
21,21,21,730.0000000000003,1646.0000000000002,240
22,22,22,988.0,1517.0000000000002,240
23,23,23,850.0,1469.0000000000002,240
24,24,24,940.0,1301.0000000000002,240
25,25,25,796.0000000000003,1262.0000000000002,240
26,26,26,649.0000000000002,1106.0000000000002,240
27,27,27,733.0000000000003,506.0000000000005,240
28,28,28,574.0000000000002,461.0000000000005,240
29,29,29,511.00000000000017,365.0000000000005,240
30,30,30,889.0,125.00000000000044,240
31,31,31,748.0000000000003,20.00000000000045,240
32,32,32,637.0000000000002,71.00000000000045,240
33,33,33,1207.0,248.00000000000043,240
34,34,34,1072.0,344.00000000000045,240
35,35,35,1306.0,554.0000000000006,240
36,36,36,1504.0,896.0000000000005,240
37,37,37,1384.0,1370.0000000000002,240
38,38,38,1258.0,1412.0000000000002,240
39,39,39,1255.0,1553.0000000000002,240
40,40,40,1438.0,1664.0000000000002,240
41,41,41,1432.0,1868.0,240
42,42,42,1570.0,1943.0,240
43,43,43,1711.0,1055.0000000000002,240
44,44,44,1777.0,779.0000000000005,240
45,45,45,1923.9999999999995,563.0000000000006,240
46,46,46,2122.0,464.0000000000005,240
47,47,47,2023.0,686.0000000000006,240
48,48,48,2401.0,1487.0000000000002,240
49,49,49,223.00000000000023,248.00000000000043,240
50,50,50,187.00000000000023,293.0000000000004,240
51,51,51,496.00000000000017,209.00000000000043,240
52,52,52,370.00000000000017,536.0000000000006,240
53,53,53,376.00000000000017,614.0000000000006,240
54,54,54,265.00000000000017,725.0000000000005,240
55,55,55,130.00000000000023,839.0000000000005,240
56,56,56,73.00000000000024,1313.0000000000002,240
57,57,57,340.00000000000017,1487.0000000000002,240
58,58,58,439.00000000000017,1436.0000000000002,240
59,59,59,397.00000000000017,1559.0000000000002,240
60,60,60,100.00000000000024,2132.0,240
61,61,61,106.00000000000024,2009.0,240
62,62,62,307.00000000000017,2132.0,240
63,63,63,742.0000000000003,2129.0,240
64,64,64,946.0,2123.0,240
65,65,65,604.0000000000002,1133.0000000000002,240
66,66,66,754.0000000000003,983.0000000000005,240
67,67,67,811.0000000000003,917.0000000000005,240
68,68,68,820.0000000000003,866.0000000000005,240
69,69,69,712.0000000000003,677.0000000000006,240
70,70,70,658.0000000000002,716.0000000000005,240
71,71,71,577.0000000000002,722.0000000000005,240
72,72,72,850.0,212.00000000000043,240
73,73,73,949.0,155.00000000000043,240
74,74,74,1117.0,197.00000000000043,240
75,75,75,1138.0,359.00000000000045,240
76,76,76,1207.0,296.0000000000004,240
77,77,77,1279.0,251.00000000000043,240
78,78,78,1465.0,245.00000000000043,240
79,79,79,1411.0,341.0000000000004,240
80,80,80,1339.0,464.0000000000005,240
81,81,81,1486.0,965.0000000000005,240
82,82,82,1087.0,1520.0000000000002,240
83,83,83,1411.0,1733.0000000000002,240
84,84,84,1558.0,1541.0000000000002,240
85,85,85,1507.0,1502.0000000000002,240
86,86,86,1732.0,1586.0000000000002,240
87,87,87,1786.0,1553.0000000000002,240
88,88,88,1942.0,1412.0000000000002,240
89,89,89,1690.0,1478.0000000000002,240
90,90,90,1885.0,1181.0000000000002,240
91,91,91,1852.0,1133.0000000000002,240
92,92,92,1855.0,1070.0000000000002,240
93,93,93,1765.0,908.0000000000005,240
94,94,94,1867.0,629.0000000000006,240
95,95,95,2008.0,377.0000000000005,240
96,96,96,1852.0,92.00000000000044,240
97,97,97,1657.0,20.00000000000045,240
98,98,98,2131.0,386.0000000000005,240
99,99,99,2494.0,482.0000000000005,240
100,100,100,2284.0,1091.0000000000002,240
101,101,101,2185.0,1097.0000000000002,240
102,102,102,2239.0,1586.0000000000002,240
103,103,103,2242.0,1823.0,240
104,104,104,2194.0,1952.0,240
105,105,105,2104.0,1805.0,240
106,106,106,2371.0,1988.0,240
107,107,107,2275.0,2102.0,240
108,108,108,2518.0,1922.0,240
109,109,109,328.0000000000001,287.0000000000004,360
110,110,110,295.00000000000017,443.0000000000005,360
111,111,111,172.00000000000026,632.0000000000006,360
112,112,112,55.000000000000256,770.0000000000005,360
113,113,113,67.00000000000023,566.0000000000006,360
114,114,114,256.00000000000017,767.0000000000006,360
115,115,115,412.00000000000017,746.0000000000005,360
116,116,116,148.00000000000026,923.0000000000005,360
117,117,117,211.00000000000023,1106.0000000000002,360
118,118,118,388.00000000000017,1199.0000000000002,360
119,119,119,151.00000000000026,1559.0000000000002,360
120,120,120,28.00000000000025,1580.0000000000002,360
121,121,121,40.000000000000256,1667.0000000000002,360
122,122,122,271.00000000000017,1433.0000000000002,360
123,123,123,319.00000000000017,1709.0000000000002,360
124,124,124,133.00000000000023,1928.000000000001,360
125,125,125,505.00000000000017,1943.0,360
126,126,126,571.0000000000002,1817.0,360
127,127,127,550.0000000000001,1709.0000000000002,360
128,128,128,859.0,1829.0,360
129,129,129,967.0,2054.0,360
130,130,130,934.0,1703.0000000000002,360
131,131,131,733.0000000000003,1736.0000000000002,360
132,132,132,766.0000000000003,1616.0000000000002,360
133,133,133,913.0,800.0000000000003,360
134,134,134,565.0000000000002,803.0000000000005,360
135,135,135,598.0000000000002,782.0000000000005,360
136,136,136,721.0000000000003,713.0000000000005,360
137,137,137,769.0000000000003,440.0000000000005,360
138,138,138,601.0000000000002,401.0000000000005,360
139,139,139,706.0000000000003,95.00000000000044,360
140,140,140,889.0,248.00000000000043,360
141,141,141,979.0,320.0000000000005,360
142,142,142,985.0,41.000000000000455,360
143,143,143,1288.0,65.00000000000045,360
144,144,144,1363.0,269.0000000000004,360
145,145,145,1366.0,314.0000000000004,360
146,146,146,1249.0,320.0000000000005,360
147,147,147,1105.0,443.0000000000005,360
148,148,148,1108.0,512.0000000000006,360
149,149,149,1126.0,605.0000000000006,360
150,150,150,1261.0,503.0000000000005,360
151,151,151,1327.0,890.0000000000005,360
152,152,152,1309.0,1025.0000000000002,360
153,153,153,1399.0,1247.0000000000002,360
154,154,154,1357.0,1547.0000000000002,360
155,155,155,1312.0,1643.0000000000002,360
156,156,156,1258.0,1493.0000000000002,360
157,157,157,1210.0,1523.000000000001,360
158,158,158,1147.0,1502.0000000000002,360
159,159,159,1045.0,1523.000000000001,360
160,160,160,1126.0,1730.0000000000002,360
161,161,161,1180.0,2099.0,360
162,162,162,1309.0,1874.0,360
163,163,163,1378.0,1961.0,360
164,164,164,1525.0,1850.0,360
165,165,165,1516.0,1718.0000000000002,360
166,166,166,1684.0,1619.0000000000002,360
167,167,167,1921.0,1781.0000000000002,360
168,168,168,1885.0,1847.0,360
169,169,169,1900.0,2048.0,360
170,170,170,1801.0,2078.0,360
171,171,171,1878.9999999999995,1484.0000000000002,360
172,172,172,1660.0,1418.0000000000002,360
173,173,173,1516.0,1403.0000000000002,360
174,174,174,1588.0,1184.0,360
175,175,175,1585.0,1118.0000000000002,360
176,176,176,1672.0,1097.0000000000002,360
177,177,177,1558.0,1019.0000000000005,360
178,178,178,1819.0,1031.0000000000002,360
179,179,179,1843.0,1001.0000000000005,360
180,180,180,1912.0,1049.0000000000002,360
181,181,181,1897.0,881.0000000000005,360
182,182,182,1837.0,854.0000000000005,360
183,183,183,1972.0,644.0000000000006,360
184,184,184,1915.0,272.0000000000004,360
185,185,185,2521.0,1196.0000000000002,360
186,186,186,2296.0,1520.0000000000002,360
187,187,187,2431.0,1619.0000000000002,360
188,188,188,2341.0,2099.0,360
189,189,189,91.00000000000024,365.0000000000005,360
190,190,190,223.00000000000023,311.0000000000004,360
191,191,191,319.00000000000017,350.00000000000045,360
192,192,192,247.00000000000023,515.0000000000006,360
193,193,193,487.00000000000017,494.0000000000005,360
194,194,194,211.00000000000023,767.0000000000006,360
195,195,195,211.00000000000023,839.0000000000005,360
196,196,196,349.00000000000017,818.0000000000005,360
197,197,197,73.00000000000024,911.0000000000005,360
198,198,198,478.00000000000017,1220.0000000000002,360
199,199,199,409.00000000000017,1490.0000000000002,360
200,200,200,373.00000000000017,1511.0000000000002,360
201,201,201,361.00000000000017,1556.0000000000002,360
202,202,202,121.00000000000024,1604.0000000000002,360
203,203,203,118.00000000000024,1664.0000000000002,360
204,204,204,262.00000000000017,1622.0000000000002,360
205,205,205,418.00000000000017,1742.0000000000002,360
206,206,206,406.00000000000017,1817.0,360
207,207,207,451.00000000000017,1880.0,360
208,208,208,100.00000000000024,1931.0,360
209,209,209,46.000000000000256,1901.0,360
210,210,210,565.0000000000002,2042.0,360
211,211,211,643.0000000000002,1940.0,360
212,212,212,637.0000000000002,1799.0000000000002,360
213,213,213,970.0,1643.0000000000002,360
214,214,214,910.0,1604.0000000000002,360
215,215,215,766.0000000000003,1499.0000000000002,360
216,216,216,619.0000000000002,890.0000000000005,360
217,217,217,529.0000000000001,743.0000000000005,360
218,218,218,538.0000000000001,671.0000000000006,360
219,219,219,646.0000000000002,608.0000000000006,360
220,220,220,778.0000000000003,617.0000000000006,360
221,221,221,823.0000000000003,557.0000000000006,360
222,222,222,748.0000000000003,572.0000000000006,360
223,223,223,871.0,479.0000000000005,360
