,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
0,0,0,289.1542324246772,593.6133428981348,0
1,1,1,302.58321377331424,650.3134863701578,120
2,2,2,392.10975609756105,623.4555236728837,120
3,3,3,374.2044476327117,599.5817790530847,120
4,4,4,436.8730272596844,568.2474892395983,120
5,5,5,515.954806312769,790.5717360114777,120
6,6,6,1072.5114777618364,799.5243902439023,120
7,7,7,1132.195839311334,802.5086083213772,120
8,8,8,568.1786226685797,847.2718794835007,120
9,9,9,608.4655667144907,863.6850789096125,120
10,10,10,615.9261119081779,887.5588235294116,240
11,11,11,669.642037302726,841.3034433285508,240
12,12,12,672.6262553802009,868.1614060258247,240
13,13,13,199.6276901004304,247.4440459110474,240
14,14,14,535.3522238163558,927.8457675753226,240
15,15,15,521.9232424677189,1005.4354375896698,240
16,16,16,1115.7826398852224,917.4010043041608,240
17,17,17,1133.6879483500716,930.8299856527976,240
18,18,18,611.4497847919655,284.7467718794835,240
19,19,19,690.5315638450502,820.4139167862265,240
20,20,20,1000.8902439024388,939.7826398852224,240
21,21,21,1006.8586800573888,874.1298421807747,240
22,23,23,207.0882352941177,686.1241032998563,240
23,24,24,193.6592539454806,650.3134863701578,240
24,25,25,238.4225251076041,639.8687230989956,360
25,26,26,606.9734576757533,250.4282639885223,360
26,27,27,644.2761836441894,1026.324964131994,360
27,28,28,933.745337159254,1011.4038737446195,360
28,29,29,1124.7352941176468,1023.3407460545192,360
29,30,30,1121.7510760401722,983.0538020086084,360
30,31,31,272.74103299856534,647.3292682926829,360
31,32,32,550.2733142037304,817.4296987087516,360
32,33,33,1088.9246771879482,984.5459110473456,360
33,34,34,1127.719512195122,957.6879483500716,360
34,35,35,1170.990674318508,977.0853658536583,360
35,36,36,754.6922525107602,460.8156384505021,360
36,37,37,433.8888091822095,614.502869440459,360
37,38,38,703.9605451936873,392.1786226685797,360
38,39,39,742.7553802008607,405.6076040172165,360
39,40,40,777.073888091822,369.7969870875178,360
40,41,41,681.5789096126255,1024.8328550932565,360
41,42,42,959.1111908177904,1000.9591104734576,360
42,43,43,987.461262553802,1002.4512195121948,360
43,44,44,453.2862266857963,627.9318507890962,360
44,45,45,448.8098995695839,575.7080344332853,360
45,46,46,505.5100430416069,586.1527977044475,360
46,47,47,505.5100430416069,636.8845050215208,360
47,48,48,595.0365853658536,407.099713055954,360
48,49,49,1200.8328550932567,826.3823529411764,360
49,50,50,478.6520803443328,659.2661406025824,480
50,51,51,545.7969870875179,589.1370157819224,480
51,52,52,541.3206599713054,526.4684361549497,480
52,53,53,575.6391678622667,516.0236728837876,480
53,54,54,626.37087517934,565.2632711621234,480
54,55,55,642.7840746054519,533.928981348637,480
55,56,56,647.2604017216643,348.9074605451937,480
56,57,57,659.1972740315637,308.6205164992826,480
57,58,58,1118.7668579626973,851.748206599713,480
58,59,59,1145.6248206599714,824.8902439024388,480
59,60,60,1181.4354375896698,857.7166427546626,480
60,61,61,1181.4354375896698,896.5114777618362,480
61,62,62,987.461262553802,1000.9591104734576,480
62,63,63,1302.2962697274031,26.61190817790532,480
63,64,64,1248.580344332855,46.0093256814921,480
64,65,65,1254.5487804878046,123.5989956958393,480
65,66,66,430.9045911047345,662.2503586800573,480
66,67,67,460.7467718794834,681.647776183644,480
67,68,68,520.4311334289813,678.6635581061691,480
68,69,69,529.383787661406,660.7582496413197,480
69,70,70,741.2632711621234,669.7109038737445,480
70,71,71,887.4899569583929,701.0451936872307,480
71,72,72,598.0208034433285,451.8629842180774,480
72,73,73,826.3134863701579,216.109756097561,480
73,74,74,845.7109038737443,198.2044476327117,480
74,75,75,872.5688665710187,181.7912482065997,480
75,76,76,878.5373027259683,248.93615494978485,480
76,77,77,1044.1614060258248,859.2087517934001,480
77,78,78,1053.1140602582498,818.9218077474892,480
78,79,79,1091.9088952654229,826.3823529411764,480
79,80,80,1148.609038737446,893.5272596843614,480
80,81,81,1153.0853658536585,331.0021520803444,480
81,82,82,1208.293400286944,114.64634146341471,480
82,83,83,1184.4196556671448,105.69368723099,480
83,84,84,1244.104017216643,87.7883787661407,480
84,85,85,1185.9117647058822,34.07245337159259,480
85,86,86,1220.2302725968436,29.59612625538023,480
86,87,87,1290.3593974175035,48.99354375896701,480
87,88,88,1323.1857962697272,56.454088952654274,480
88,89,89,1288.867288378766,69.88307030129124,480
89,90,90,374.2044476327117,66.89885222381645,480
90,91,91,350.3307030129125,114.64634146341471,480
91,92,92,139.94332855093262,26.61190817790532,480
92,93,93,445.82568149210914,702.5373027259683,480
93,94,94,499.541606886657,739.8400286944044,480
94,95,95,692.0236728837876,280.27044476327114,480
95,96,96,778.5659971305596,314.58895265423234,480
96,97,97,797.9634146341463,195.2202295552368,480
97,98,98,887.4899569583929,278.7783357245337,480
98,99,99,966.5717360114776,818.9218077474892,480
99,100,100,987.461262553802,853.2403156384503,480
100,101,101,1009.8428981348636,823.3981348637013,480
101,102,102,1203.8170731707314,83.3120516499283,480
102,103,103,1184.4196556671448,68.3909612625539,480
103,104,104,1148.609038737446,26.61190817790532,480
104,105,105,96.67216642754668,341.4469153515065,480
105,106,106,541.3206599713054,726.4110473457673,480
106,107,107,507.00215208034433,707.0136298421806,480
107,108,108,724.8500717360114,271.3177905308464,480
108,109,109,762.1527977044478,202.680774748924,480
109,110,110,765.1370157819224,165.3780487804878,480
110,111,111,1211.277618364419,678.6635581061691,480
111,112,112,721.8658536585367,320.5573888091822,600
112,113,113,820.345050215208,331.0021520803444,600
113,114,114,360.7754662840746,169.85437589670016,600
