,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
115,115,115,948.6664275466284,17.659253945480714,60
116,116,116,962.0954088952656,151.94906743185086,60
117,117,117,959.1111908177904,715.9662840746054,60
118,118,118,1042.6692969870874,662.2503586800573,60
119,119,119,1027.748206599713,498.1183644189382,60
120,120,120,1382.8701578192251,217.60186513629844,60
121,121,121,35.49569583931139,141.50430416068866,80
122,122,122,14.606169296987147,157.91750358680062,80
123,123,123,302.58321377331424,204.17288378766148,80
124,124,124,550.2733142037304,165.3780487804878,80
125,125,125,557.7338593974175,213.1255380200861,80
126,126,126,593.5444763271163,322.0494978479196,80
127,127,127,595.0365853658536,535.4210903873743,80
128,128,128,589.0681492109038,510.0552367288378,80
129,129,129,418.9677187948352,850.2560975609755,80
130,130,130,608.4655667144907,769.6822094691532,80
131,131,131,617.4182209469153,736.8558106169296,80
132,132,132,774.0896700143472,587.644906743185,80
133,133,133,635.3235294117646,471.26040172166427,80
134,134,134,642.7840746054519,331.0021520803444,80
135,135,135,969.5559540889524,62.422525107604095,80
136,136,136,965.0796269727404,690.6004304160688,80
137,137,137,994.9218077474892,696.5688665710185,80
138,138,138,933.745337159254,636.8845050215208,80
139,139,139,938.2216642754664,607.0423242467717,80
140,140,140,1085.9404591104733,695.0767575322811,80
141,141,141,1142.6406025824965,1015.880200860832,80
142,142,142,1026.2560975609756,236.9992826398852,80
143,143,143,1297.8199426111908,727.9031563845049,80
144,144,144,60.861549497847975,102.70946915351507,80
145,145,145,196.6434720229556,117.63055954088952,80
146,146,146,192.1671449067432,292.2073170731708,80
147,147,147,199.6276901004304,805.4928263988521,80
148,148,148,229.46987087517937,914.4167862266856,80
149,149,149,233.94619799139164,883.0824964131994,80
150,150,150,254.835724533716,854.7324246771879,80
151,151,151,318.9964131994261,868.1614060258247,80
152,152,152,595.0365853658536,284.7467718794835,80
153,153,153,511.47847919655663,377.2575322812052,80
154,154,154,529.383787661406,484.6893830703012,80
155,155,155,756.1843615494977,647.3292682926829,80
156,156,156,747.2317073170731,433.9576757532281,80
157,157,157,771.1054519368722,444.4024390243901,80
158,158,158,981.4928263988522,771.1743185078908,80
159,159,159,20.574605451936925,107.18579626972746,100
160,160,160,254.835724533716,909.9404591104732,100
161,161,161,348.838593974175,900.9878048780486,100
162,162,162,538.3364418938307,359.35222381635566,100
163,163,163,553.2575322812053,498.1183644189382,100
164,164,164,865.1083213773312,51.97776183644192,100
165,165,165,326.4569583931133,14.675035868005809,100
166,166,166,442.8414634146342,211.6334289813486,100
167,167,167,512.9705882352941,526.4684361549497,100
168,168,168,566.6865136298421,551.8342898134863,100
169,169,169,620.4024390243902,559.2948350071736,100
170,170,170,887.4899569583929,44.51721664275465,100
171,171,171,636.8156384505021,663.7424677187947,120
172,172,172,738.2790530846485,504.086800573888,120
173,173,173,929.2690100430416,377.2575322812052,120
174,174,174,272.74103299856534,560.786944045911,120
175,175,175,272.74103299856534,871.1456241032997,120
176,176,176,583.0997130559541,210.1413199426112,120
177,177,177,275.7252510760402,709.9978479196556,130
178,178,178,536.8443328550933,671.203012912482,130
179,179,179,620.4024390243902,610.0265423242466,130
180,180,180,608.4655667144907,705.5215208034433,130
181,181,181,580.1154949784792,677.1714490674317,130
