,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
115,115,115,178.73816355810618,1014.3880918220946,210
116,116,116,205.59612625538023,914.4167862266856,210
117,117,117,292.13845050215207,918.893113342898,210
118,118,118,354.8070301291248,22.135581061693077,210
119,119,119,472.68364418938296,504.086800573888,210
120,120,120,620.4024390243902,26.61190817790532,210
121,121,121,897.9347202295552,38.54878048780496,210
122,122,122,938.2216642754664,66.89885222381645,210
123,123,123,991.9375896700142,93.75681492109037,210
124,124,124,1036.7008608321378,51.97776183644192,210
125,125,125,1081.4641319942614,51.97776183644192,210
126,126,126,1168.006456241033,20.64347202295562,210
127,127,127,133.9748923959828,842.7955523672882,210
128,128,128,298.1068866571019,999.4670014347198,210
129,129,129,350.3307030129125,972.609038737446,210
130,130,130,298.1068866571019,563.7711621233858,210
131,131,131,226.4856527977045,332.4942611190818,210
132,132,132,526.3995695839311,247.4440459110474,210
133,133,133,950.1585365853656,180.29913916786225,210
134,134,134,894.9505021520803,350.3995695839311,210
135,135,135,1260.5172166427544,38.54878048780496,210
136,136,136,1347.0595408895265,632.4081779053082,210
137,137,137,396.58608321377335,953.2116212338592,240
138,138,138,387.63342898134863,893.5272596843614,240
139,139,139,401.06241032998565,871.1456241032997,240
140,140,140,714.4053084648492,241.4756097560976,240
141,141,141,951.6506456241028,278.7783357245337,240
142,142,142,977.0164992826398,236.9992826398852,240
143,143,143,1015.8113342898134,214.61764705882356,240
144,144,144,1024.7639885222384,159.4096126255381,240
145,145,145,1300.8041606886654,666.7266857962696,240
146,146,146,1262.009325681492,411.5760401721664,240
147,147,147,1305.280487804878,818.9218077474892,240
148,148,148,1305.280487804878,20.64347202295562,240
149,149,149,1381.3780487804877,150.45695839311338,240
150,150,150,348.838593974175,853.2403156384503,240
151,151,151,424.9361549497848,839.8113342898132,240
152,152,152,477.1599713055954,863.6850789096125,240
153,153,153,487.60473457675766,896.5114777618362,240
154,154,154,739.7711621233859,999.4670014347198,240
155,155,155,865.1083213773312,245.95193687230997,240
156,156,156,818.8529411764705,19.151362984218167,240
157,157,157,1000.8902439024388,299.66786226685787,240
158,158,158,1332.138450502152,560.786944045911,240
159,159,159,1348.551649928264,53.46987087517937,240
160,160,160,465.223098995696,948.7352941176468,270
161,161,161,492.08106169297,987.5301291248204,270
162,162,162,547.2890961262553,1033.7855093256812,270
163,163,163,1145.6248206599714,271.3177905308464,270
164,164,164,1199.3407460545193,122.10688665710188,270
165,165,165,539.8285509325682,905.4641319942608,270
166,166,166,1071.019368723099,14.675035868005809,270
167,167,167,1123.2431850789096,592.1212338593973,270
168,168,168,1109.8142037302723,519.0078909612623,270
169,169,169,1259.0251076040172,168.36226685796268,270
170,170,170,1175.4670014347205,378.7496413199426,300
171,171,171,1173.9748923959828,433.9576757532281,300
172,172,172,1205.309182209469,433.9576757532281,300
173,173,173,1209.7855093256817,389.1944045911047,300
174,174,174,1079.9720229555237,165.3780487804878,300
175,175,175,1057.590387374462,208.6492109038737,300
176,176,176,84.73529411764711,368.3048780487805,300
177,177,177,1139.6563845050216,341.4469153515065,300
178,178,178,1005.3665710186511,399.6391678622668,300
179,179,179,1026.2560975609756,454.8472022955523,300
180,180,180,985.9691535150648,469.7682926829268,300
181,181,181,1361.9806312769008,842.7955523672882,300
182,182,182,1205.309182209469,845.7797704447631,300
183,183,183,1129.2116212338597,1003.9433285509324,330
184,184,184,1103.8457675753227,887.5588235294116,330
185,185,185,1215.7539454806313,902.479913916786,330
186,186,186,1027.748206599713,762.2216642754663,330
187,187,187,1047.1456241032995,708.5057388809181,330
188,188,188,999.3981348637012,757.7453371592537,330
189,189,189,965.0796269727404,711.4899569583931,330
190,190,190,1369.441176470588,735.3637015781921,330
191,191,191,648.7525107604017,963.6563845050214,330
192,192,192,683.0710186513628,981.5616929698708,330
193,193,193,1014.319225251076,642.8529411764705,330
194,194,194,1139.6563845050216,651.8055954088951,345
195,195,195,1147.1169296987084,715.9662840746054,345
196,196,196,1185.9117647058822,750.2847919655666,345
197,197,197,1282.8988522238162,769.6822094691532,345
