,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
0,0,0,2116.0,605.0000000000006,0
1,1,1,1867.0,1280.0000000000002,40
2,2,2,2068.0,584.0000000000006,40
3,3,3,2089.0,545.0000000000006,40
4,4,4,1393.0,560.0000000000006,40
5,5,5,1078.0,359.00000000000045,40
6,6,6,2371.0,632.0000000000006,40
7,7,7,1258.0,743.0000000000005,40
8,8,8,1408.0,599.0000000000006,40
9,9,9,1456.0,587.0000000000006,40
10,10,10,1534.0,539.0000000000006,40
11,11,11,1564.0,599.0000000000006,40
12,12,12,2185.0,503.0000000000005,40
13,13,13,2185.0,656.0000000000006,40
14,14,14,2056.0,629.0000000000006,40
15,15,15,559.0000000000001,1490.0000000000002,40
16,16,16,568.0000000000002,1718.0000000000002,40
17,17,17,547.0000000000001,1766.0000000000002,40
18,18,18,1114.0,587.0000000000006,40
19,19,19,1384.0,422.0000000000005,40
20,20,20,1474.0,473.0000000000005,40
21,21,21,1516.0,488.0000000000005,40
22,22,22,1489.0,551.0000000000006,40
23,23,23,1588.0,542.0000000000006,40
24,24,24,1953.9999999999995,1679.0000000000002,40
25,25,25,2032.0,719.0000000000005,40
26,26,26,2095.0,683.0000000000006,40
27,27,27,1957.0,566.0000000000006,40
28,28,28,601.0000000000002,1442.0000000000002,80
29,29,29,532.0000000000001,1676.0000000000002,80
30,30,30,502.00000000000017,1727.000000000001,80
31,31,31,988.0,560.0000000000006,80
32,32,32,991.0,440.0000000000005,80
33,33,33,1204.0,542.0000000000006,80
34,34,34,1180.0,515.0000000000006,80
35,35,35,1240.0,593.0000000000006,80
36,36,36,1276.0,596.0000000000006,80
37,37,37,1234.0,494.0000000000005,80
38,38,38,1285.0,428.0000000000005,80
39,39,39,1327.0,536.0000000000006,80
40,40,40,1393.0,347.00000000000045,80
41,41,41,1339.0,248.00000000000043,80
42,42,42,1998.9999999999995,785.0000000000005,80
43,43,43,2110.0,788.0000000000005,80
44,44,44,2167.0,710.0000000000005,80
45,45,45,2245.0,473.0000000000005,80
46,46,46,2290.0,629.0000000000006,80
47,47,47,2311.0,692.0000000000005,80
48,48,48,1024.0,452.0000000000005,80
49,49,49,1105.0,494.0000000000005,80
50,50,50,1135.0,503.0000000000005,80
51,51,51,1129.0,374.0000000000005,80
52,52,52,1180.0,359.00000000000045,80
53,53,53,1225.0,377.0000000000005,80
54,54,54,1279.0,362.0000000000005,80
55,55,55,1381.0,485.0000000000005,80
56,56,56,2317.0,473.0000000000005,80
57,57,57,2401.0,527.0000000000006,80
58,58,58,1998.9999999999995,1616.0000000000002,80
59,59,59,460.00000000000017,1742.0000000000002,80
60,60,60,601.0000000000002,1760.0000000000002,80
61,61,61,574.0000000000002,1586.0000000000002,80
62,62,62,655.0000000000002,1544.0000000000002,80
63,63,63,604.0000000000002,1526.0000000000002,80
64,64,64,598.0000000000002,1382.0000000000002,80
65,65,65,646.0000000000002,1358.0000000000002,80
66,66,66,688.0000000000003,1337.0000000000002,80
67,67,67,943.0,701.0000000000005,80
68,68,68,943.0,644.0000000000006,80
69,69,69,1429.0,248.00000000000043,80
70,70,70,1468.0,275.0000000000004,80
71,71,71,1396.0,674.0000000000006,80
72,72,72,1399.0,704.0000000000005,80
73,73,73,1597.0,584.0000000000006,80
74,74,74,2002.0,848.0000000000005,80
75,75,75,1975.0,824.0000000000005,80
76,76,76,2077.0,743.0000000000005,80
